psu,entercollege,over475,loantakeup
493.5,1,1,1
552.5,0,1,0
434.5,0,0,0
597,1,1,1
430.5,0,0,0
514,0,1,1
684.5,1,1,1
475.5,0,1,1
477.5,0,1,1
339.5,0,0,0
425.5,0,0,0
397,0,0,0
594,1,1,1
574.5,1,1,1
613.5,0,1,1
642.5,1,1,1
536.5,1,1,0
562.5,1,1,1
359.5,0,0,0
677.5,1,1,1
481.5,1,1,1
605,1,1,1
598.5,1,1,1
550.5,1,1,0
416,0,0,0
548,1,1,1
481.5,0,1,1
544,1,1,1
496.5,1,1,1
608,1,1,1
473,0,0,0
453,0,0,0
470.5,0,0,0
573.5,1,1,1
533,1,1,1
541,1,1,1
503.5,0,1,1
567.5,1,1,1
583,1,1,1
637.5,1,1,1
379.5,0,0,0
518,0,1,1
489.5,0,1,1
535.5,0,1,1
483.5,0,1,1
320.5,0,0,0
398.5,0,0,0
386,0,0,0
503,1,1,1
600,1,1,1
510.5,1,1,1
487.5,0,1,1
670.5,1,1,1
564,0,1,1
612.5,1,1,0
451.5,0,0,0
546,1,1,1
515,0,1,0
444.5,0,0,0
400.5,0,0,0
596.5,1,1,1
529,1,1,1
364,0,0,0
521.5,1,1,1
549.5,1,1,1
540.5,1,1,0
545.5,0,1,1
457.5,0,0,0
548,1,1,0
301,0,0,0
589.5,0,1,1
388.5,0,0,0
514.5,0,1,0
424,0,0,0
522,1,1,1
526.5,1,1,1
438.5,1,0,0
523,1,1,0
521,1,1,1
427,0,0,0
478,1,1,1
598.5,1,1,1
586.5,1,1,1
524,1,1,1
517,0,1,0
466,0,0,0
633.5,1,1,1
427,1,0,0
382.5,0,0,0
455,0,0,0
495.5,0,1,1
382,0,0,0
427.5,0,0,0
368.5,0,0,0
436.5,0,0,0
427.5,1,0,0
505,1,1,0
446.5,0,0,0
408,0,0,0
519.5,1,1,1
372,0,0,0
555,1,1,1
313,0,0,0
500,0,1,1
477.5,1,1,0
515.5,1,1,1
476,0,1,0
667,1,1,1
631.5,1,1,1
427,0,0,0
355.5,0,0,0
475,1,1,1
491,0,1,1
386.5,0,0,0
587,1,1,0
300,0,0,0
368.5,0,0,0
550,1,1,1
466,1,0,0
489,0,1,1
390.5,0,0,0
402,0,0,0
621.5,1,1,1
660.5,1,1,1
417.5,0,0,0
436.5,0,0,0
618.5,1,1,1
536.5,1,1,1
529.5,1,1,1
455.5,0,0,0
579.5,1,1,1
557.5,1,1,1
593.5,1,1,1
527,0,1,1
593.5,1,1,1
422.5,0,0,0
591,1,1,1
681,1,1,1
488,0,1,1
509.5,1,1,1
340.5,0,0,0
664,1,1,1
469.5,0,0,0
501,0,1,1
646.5,1,1,1
498.5,1,1,1
415.5,0,0,0
583.5,0,1,1
446,1,0,0
581,1,1,1
545.5,1,1,1
403.5,0,0,0
558.5,1,1,1
459.5,0,0,0
462,0,0,0
526,1,1,0
455,0,0,0
420.5,0,0,0
598.5,1,1,1
545.5,0,1,1
511.5,0,1,1
587.5,1,1,1
357,0,0,0
567,1,1,1
417.5,0,0,0
381,0,0,0
502.5,1,1,1
491.5,1,1,1
518.5,0,1,1
429,0,0,0
537,1,1,1
543.5,1,1,1
582,1,1,1
562.5,1,1,1
486,0,1,0
368.5,0,0,0
549,1,1,1
507,1,1,0
459.5,0,0,0
473.5,0,0,0
616,1,1,1
399,0,0,0
408,0,0,0
447,1,0,0
524,1,1,1
580.5,1,1,1
418.5,0,0,0
526,0,1,0
424,0,0,0
480,0,1,1
614,0,1,1
473.5,0,0,0
459.5,0,0,0
484.5,0,1,1
605.5,1,1,1
607.5,1,1,0
387.5,0,0,0
441,1,0,0
550.5,0,1,1
307,0,0,0
444.5,0,0,0
563,0,1,1
659.5,1,1,1
488,1,1,1
477,1,1,1
355.5,0,0,0
578.5,0,1,0
382,0,0,0
525,0,1,1
463.5,0,0,0
445,0,0,0
318.5,0,0,0
509,0,1,1
496.5,1,1,1
400.5,0,0,0
448.5,0,0,0
515,1,1,1
483,0,1,1
584.5,0,1,1
409.5,1,0,0
523,1,1,1
586.5,0,1,0
484.5,1,1,1
611.5,0,1,0
338,0,0,0
586,1,1,1
547.5,0,1,1
531.5,1,1,1
668,1,1,0
501,0,1,1
485,1,1,0
466,0,0,0
575,1,1,1
652.5,1,1,1
540.5,1,1,0
573,1,1,1
688,1,1,0
571,0,1,0
576,1,1,1
527,0,1,1
491,1,1,1
600.5,1,1,1
553,1,1,1
601,0,1,1
590.5,1,1,0
473,0,0,0
573,0,1,1
634.5,1,1,0
557.5,1,1,1
565,0,1,1
397,0,0,0
529.5,0,1,1
589,1,1,0
656,1,1,1
414,0,0,0
633,1,1,1
545.5,1,1,1
522.5,1,1,1
500.5,1,1,0
351.5,0,0,0
482,0,1,0
534.5,0,1,1
469,0,0,0
516.5,0,1,1
682.5,1,1,1
504.5,1,1,1
601.5,0,1,1
433.5,0,0,0
559,0,1,1
567,0,1,0
434.5,1,0,0
403.5,0,0,0
556,1,1,1
529,1,1,1
524.5,0,1,0
329.5,0,0,0
558.5,1,1,1
482.5,0,1,1
528,0,1,1
480,0,1,1
568,0,1,0
534,1,1,1
562.5,1,1,1
464,0,0,0
527,0,1,1
363,0,0,0
555.5,1,1,1
518,1,1,0
458.5,0,0,0
460,0,0,0
509.5,0,1,0
409.5,0,0,0
314,0,0,0
569.5,1,1,1
405.5,0,0,0
418,0,0,0
525,0,1,0
545,1,1,1
451.5,1,0,0
499,1,1,0
618,1,1,1
482,0,1,0
494,0,1,1
472.5,0,0,0
588.5,1,1,1
384.5,0,0,0
415,0,0,0
344.5,0,0,0
543.5,1,1,1
513,0,1,1
340.5,0,0,0
495,0,1,1
366.5,0,0,0
521.5,1,1,1
365.5,0,0,0
482.5,0,1,1
389.5,0,0,0
531.5,0,1,0
405.5,0,0,0
598.5,1,1,0
504.5,0,1,1
494,1,1,1
542,1,1,1
528,1,1,0
481.5,0,1,1
639.5,1,1,1
470.5,0,0,0
450,1,0,0
424.5,0,0,0
533.5,0,1,0
569.5,1,1,1
596.5,1,1,0
574.5,0,1,1
425,0,0,0
486,1,1,1
430.5,1,0,0
446,0,0,0
458.5,0,0,0
517.5,1,1,1
467,0,0,0
526,0,1,1
455,1,0,0
573,1,1,1
544,1,1,1
439.5,0,0,0
554.5,0,1,1
472.5,0,0,0
475.5,0,1,1
485,1,1,1
570.5,1,1,1
385.5,1,0,0
551.5,1,1,1
469.5,1,0,0
428.5,1,0,0
447.5,1,0,0
451.5,0,0,0
474,0,0,0
568.5,1,1,1
403.5,0,0,0
573.5,1,1,1
419.5,0,0,0
417.5,0,0,0
591,0,1,1
520,1,1,1
620.5,0,1,1
371.5,0,0,0
504,1,1,1
455.5,0,0,0
500,1,1,1
482.5,0,1,0
466,1,0,0
600,1,1,0
519,0,1,1
617,1,1,0
609,0,1,1
521.5,1,1,1
604,1,1,1
443,0,0,0
517.5,1,1,1
605.5,1,1,1
519,0,1,1
368.5,0,0,0
455,1,0,0
540.5,0,1,1
469.5,0,0,0
562.5,1,1,1
495,0,1,0
503.5,1,1,1
526,1,1,0
676,1,1,1
407,0,0,0
482.5,1,1,1
341,1,0,0
618.5,1,1,1
393,1,0,0
376,0,0,0
556.5,0,1,1
528,1,1,1
478,1,1,1
575.5,1,1,1
375,0,0,0
681.5,1,1,1
481.5,0,1,1
350.5,0,0,0
646.5,1,1,1
499,1,1,1
571.5,0,1,0
410,0,0,0
487,1,1,1
452,0,0,0
362,0,0,0
539,1,1,1
601,1,1,0
559.5,1,1,1
637,1,1,1
550.5,1,1,1
681,1,1,1
455,0,0,0
386.5,0,0,0
538,1,1,1
620.5,1,1,1
491.5,1,1,1
436,0,0,0
382,0,0,0
389.5,0,0,0
428,0,0,0
593.5,1,1,1
417,0,0,0
564.5,1,1,1
440.5,0,0,0
308,0,0,0
552.5,1,1,0
495.5,1,1,1
379,0,0,0
433,0,0,0
517.5,1,1,1
430.5,0,0,0
400.5,0,0,0
404,0,0,0
482.5,1,1,1
414,0,0,0
534,0,1,1
519,0,1,1
547,0,1,1
425.5,1,0,0
569,1,1,1
494.5,1,1,1
599,0,1,1
468,0,0,0
407.5,1,0,0
431,0,0,0
350.5,0,0,0
545.5,1,1,1
362,1,0,0
478.5,1,1,0
602.5,1,1,0
487.5,1,1,1
529,1,1,1
603.5,1,1,1
548,1,1,1
409.5,0,0,0
330,0,0,0
606.5,1,1,1
514.5,0,1,1
501.5,1,1,1
442.5,0,0,0
434.5,1,0,0
455,1,0,0
510.5,1,1,0
489,0,1,1
523.5,1,1,1
589.5,1,1,1
433.5,0,0,0
524,0,1,1
398.5,0,0,0
620,1,1,1
534,1,1,1
392.5,0,0,0
645,1,1,1
364,0,0,0
540,1,1,1
448,0,0,0
616.5,1,1,1
597.5,1,1,1
527,1,1,1
415,0,0,0
519.5,1,1,1
453,0,0,0
501.5,1,1,1
435,1,0,0
603,1,1,1
385,0,0,0
457,1,0,0
524,1,1,0
547,1,1,1
509.5,1,1,1
412.5,1,0,0
419.5,0,0,0
370.5,0,0,0
609.5,1,1,0
391,0,0,0
603.5,1,1,1
600.5,0,1,1
448,0,0,0
550.5,1,1,0
495,0,1,1
336.5,0,0,0
514.5,1,1,1
514.5,1,1,1
375.5,1,0,0
422.5,0,0,0
426,0,0,0
463.5,0,0,0
608,1,1,1
448.5,0,0,0
620.5,1,1,1
353.5,0,0,0
462.5,0,0,0
531.5,1,1,1
455.5,1,0,0
448.5,0,0,0
526,0,1,1
453.5,1,0,0
544.5,0,1,1
445,0,0,0
507,1,1,0
330.5,0,0,0
500,1,1,1
433,1,0,0
681,1,1,1
461.5,0,0,0
543.5,0,1,1
578.5,1,1,1
554.5,1,1,0
642,1,1,1
531.5,0,1,1
304.5,0,0,0
517,1,1,1
403,0,0,0
509.5,1,1,0
339,0,0,0
543,1,1,1
644,0,1,1
642,1,1,1
512,0,1,1
558,1,1,1
612,1,1,1
440.5,0,0,0
417,0,0,0
348,1,0,0
405.5,0,0,0
458.5,0,0,0
567,1,1,1
393,0,0,0
384.5,0,0,0
607,1,1,1
448.5,1,0,0
517,0,1,1
592,1,1,1
555,1,1,1
534,0,1,0
485,1,1,1
463,0,0,0
397.5,0,0,0
325.5,1,0,0
478,1,1,1
520,0,1,1
398,0,0,0
341,0,0,0
461.5,0,0,0
544,0,1,1
415,0,0,0
553,1,1,1
413.5,1,0,0
422.5,0,0,0
343,0,0,0
522,0,1,0
660.5,1,1,0
482.5,0,1,1
526.5,1,1,1
477.5,1,1,1
433,0,0,0
547.5,1,1,1
682,1,1,1
637.5,1,1,1
557.5,0,1,1
486.5,0,1,1
525,0,1,0
501,1,1,1
446,0,0,0
494.5,0,1,1
579.5,1,1,1
494,1,1,1
390.5,0,0,0
502,0,1,1
620.5,1,1,0
424,0,0,0
455,1,0,0
474.5,0,0,0
601,0,1,1
379.5,0,0,0
607,1,1,1
451.5,0,0,0
571.5,1,1,1
548,0,1,0
526.5,1,1,0
494,0,1,0
459,0,0,0
474.5,1,0,0
584,1,1,1
507,1,1,1
459,0,0,0
487.5,1,1,1
626.5,1,1,1
349.5,0,0,0
448,0,0,0
521.5,0,1,1
542.5,1,1,1
352.5,0,0,0
503.5,0,1,1
509.5,0,1,1
562,0,1,1
308,0,0,0
413,0,0,0
557.5,1,1,1
441,0,0,0
428.5,0,0,0
537.5,0,1,1
556,1,1,1
320.5,1,0,0
455,1,0,0
587.5,1,1,1
565,0,1,1
595.5,1,1,0
401.5,0,0,0
538.5,0,1,1
548,1,1,1
454.5,0,0,0
417.5,1,0,0
541,0,1,1
645.5,1,1,1
504,0,1,1
480,0,1,0
545.5,1,1,1
542.5,1,1,1
383,0,0,0
543.5,0,1,1
367,1,0,0
558,0,1,1
359.5,0,0,0
541,1,1,1
590.5,1,1,1
392,0,0,0
525.5,1,1,1
539,0,1,1
425.5,0,0,0
503,0,1,1
503.5,1,1,1
508,1,1,1
547.5,0,1,1
440.5,0,0,0
511.5,1,1,1
499,0,1,1
340.5,0,0,0
626.5,1,1,0
581.5,0,1,1
465,0,0,0
688.5,1,1,1
516,1,1,0
570,1,1,0
488,0,1,1
581,1,1,1
536.5,0,1,1
438.5,0,0,0
313,0,0,0
420.5,0,0,0
442.5,0,0,0
573,0,1,1
341,0,0,0
485.5,1,1,1
475.5,0,1,1
345,0,0,0
564,1,1,1
514.5,1,1,1
552.5,1,1,1
479,1,1,1
541.5,0,1,1
489,0,1,0
556,0,1,0
379.5,0,0,0
506.5,0,1,1
621.5,1,1,1
633,1,1,1
644,1,1,1
520.5,0,1,1
401,0,0,0
325.5,0,0,0
543.5,0,1,1
480.5,1,1,1
485,1,1,0
346.5,0,0,0
383,0,0,0
643.5,1,1,1
399,0,0,0
559.5,1,1,1
331.5,1,0,0
440,0,0,0
623.5,1,1,1
456.5,0,0,0
343,0,0,0
620,1,1,1
481.5,0,1,1
662,1,1,0
482.5,0,1,1
510,0,1,1
492,0,1,1
465,1,0,0
467.5,0,0,0
425.5,1,0,0
447,0,0,0
491,0,1,0
515,1,1,1
593.5,1,1,1
506.5,0,1,0
357,0,0,0
395.5,0,0,0
509,0,1,1
636,1,1,1
518.5,1,1,1
598.5,1,1,1
555,1,1,1
620,0,1,1
467.5,0,0,0
539,1,1,0
486,0,1,1
352,0,0,0
515,0,1,1
487.5,1,1,1
414,0,0,0
417.5,0,0,0
632.5,1,1,1
480.5,0,1,1
488.5,1,1,1
640,1,1,1
586,1,1,1
418.5,0,0,0
514.5,1,1,1
516,0,1,1
491,1,1,1
549,0,1,1
454,0,0,0
674,1,1,1
531.5,0,1,0
510,1,1,0
456,0,0,0
454.5,0,0,0
410,0,0,0
501,1,1,0
503.5,0,1,1
579,1,1,0
413,0,0,0
379.5,0,0,0
401,0,0,0
506.5,1,1,1
629.5,1,1,1
362,0,0,0
419.5,0,0,0
509,1,1,1
436.5,0,0,0
493.5,1,1,1
397.5,0,0,0
652,1,1,1
561.5,1,1,0
517,1,1,0
520,1,1,0
507,1,1,1
430.5,0,0,0
396.5,0,0,0
513,0,1,1
309,1,0,0
562.5,1,1,0
589.5,1,1,1
511.5,1,1,0
396.5,0,0,0
403.5,0,0,0
435,0,0,0
402.5,0,0,0
501,1,1,1
375.5,0,0,0
438,0,0,0
318.5,0,0,0
355.5,0,0,0
461.5,0,0,0
554.5,1,1,0
443.5,0,0,0
513.5,1,1,0
612.5,1,1,1
610.5,0,1,1
349.5,0,0,0
458,0,0,0
351,0,0,0
422,1,0,0
530.5,1,1,1
510.5,0,1,1
529,1,1,1
634,0,1,1
597.5,1,1,1
588,1,1,1
586,1,1,1
455.5,1,0,0
494.5,1,1,0
611.5,1,1,1
547.5,0,1,1
483.5,1,1,1
606,1,1,1
486.5,1,1,1
588.5,1,1,1
370.5,0,0,0
410,0,0,0
366,0,0,0
413,0,0,0
591,1,1,0
459.5,0,0,0
466,0,0,0
456.5,1,0,0
396.5,0,0,0
489,1,1,1
499.5,1,1,1
618,1,1,1
434.5,0,0,0
509.5,1,1,0
560,0,1,1
586,1,1,1
496.5,0,1,0
343,0,0,0
461.5,0,0,0
454.5,0,0,0
376,0,0,0
650.5,1,1,0
484.5,1,1,1
482,1,1,1
517,1,1,1
426.5,0,0,0
488,0,1,1
538,1,1,1
624.5,1,1,1
492,1,1,1
499,1,1,0
614,1,1,1
400.5,1,0,0
553,1,1,1
469.5,0,0,0
433,0,0,0
415.5,0,0,0
473.5,0,0,0
642,1,1,1
582.5,1,1,1
374,0,0,0
544.5,1,1,1
491,0,1,1
308,0,0,0
580.5,1,1,0
379.5,0,0,0
670,1,1,1
583,1,1,1
360.5,0,0,0
537.5,1,1,1
469,0,0,0
522,1,1,1
397,0,0,0
446,0,0,0
601.5,1,1,1
405.5,0,0,0
503,1,1,0
494.5,0,1,1
470.5,1,0,0
362,1,0,0
597,1,1,0
587,1,1,1
517.5,1,1,1
417.5,1,0,0
501,1,1,1
330,0,0,0
541.5,1,1,0
502,1,1,1
487.5,0,1,1
418.5,0,0,0
536.5,1,1,1
421,0,0,0
565,1,1,1
681,1,1,1
611,1,1,1
555,1,1,1
478.5,1,1,1
685.5,1,1,0
507.5,1,1,1
538,0,1,1
473,0,0,0
578.5,0,1,1
585,0,1,0
481.5,0,1,1
370.5,0,0,0
435,1,0,0
451,1,0,0
426.5,0,0,0
419,0,0,0
582.5,1,1,1
538,0,1,0
569.5,0,1,0
504.5,1,1,1
528.5,0,1,1
631,0,1,1
417,0,0,0
451.5,0,0,0
442,1,0,0
456,0,0,0
595.5,1,1,1
503,0,1,0
559,1,1,0
362.5,0,0,0
402,1,0,0
443.5,0,0,0
528.5,0,1,1
511.5,1,1,0
445.5,0,0,0
474.5,0,0,0
560.5,0,1,1
508,1,1,1
496,0,1,1
601.5,0,1,0
431.5,0,0,0
400.5,0,0,0
485,0,1,1
370.5,0,0,0
408.5,0,0,0
589,0,1,1
444,0,0,0
410,0,0,0
537.5,0,1,1
482.5,0,1,1
391.5,0,0,0
548,0,1,1
538,1,1,1
528,0,1,1
563,0,1,1
682.5,1,1,1
531.5,0,1,1
623,1,1,0
579,0,1,1
519.5,1,1,1
576,0,1,1
314,0,0,0
408,1,0,0
544,1,1,1
442.5,0,0,0
459,0,0,0
595,0,1,1
496,0,1,0
406.5,0,0,0
569.5,1,1,0
488.5,0,1,1
347.5,0,0,0
357.5,1,0,0
418.5,0,0,0
491,1,1,1
569.5,1,1,0
583,1,1,1
504.5,1,1,1
570.5,1,1,0
661,0,1,1
517,1,1,1
314.5,0,0,0
430,0,0,0
502,0,1,1
367,0,0,0
540.5,0,1,1
517,1,1,1
508.5,0,1,1
587.5,1,1,0
509,0,1,0
465.5,0,0,0
693.5,1,1,0
550,0,1,1
520,0,1,1
525,0,1,1
370,0,0,0
428.5,0,0,0
667,1,1,0
614.5,1,1,1
436.5,0,0,0
561,0,1,0
558,0,1,0
453.5,0,0,0
346,0,0,0
699.5,1,1,1
599.5,0,1,1
433.5,0,0,0
421.5,0,0,0
391.5,0,0,0
396,0,0,0
418.5,0,0,0
526.5,1,1,1
395.5,0,0,0
584.5,1,1,1
569.5,1,1,0
511,1,1,1
486,0,1,1
503,0,1,1
630.5,1,1,1
586,1,1,1
382.5,0,0,0
572,1,1,1
444.5,0,0,0
416.5,0,0,0
489,1,1,1
567,0,1,0
374.5,0,0,0
632,1,1,1
383,0,0,0
608,1,1,1
336,0,0,0
691,1,1,0
557.5,1,1,0
541,0,1,1
564.5,0,1,1
426,0,0,0
431,0,0,0
393,0,0,0
447,0,0,0
497,0,1,1
509.5,0,1,1
393.5,0,0,0
416,0,0,0
463,0,0,0
663.5,1,1,1
444.5,1,0,0
436.5,1,0,0
319.5,0,0,0
440.5,0,0,0
540,1,1,0
506.5,0,1,1
496.5,1,1,1
409,0,0,0
588,0,1,0
546,0,1,1
524,0,1,1
599.5,0,1,1
519.5,0,1,1
486,0,1,1
488,0,1,0
375,1,0,0
545,1,1,1
593.5,1,1,1
529.5,0,1,0
479,1,1,1
354.5,1,0,0
542,0,1,1
525,0,1,0
349,0,0,0
443.5,0,0,0
499.5,0,1,1
475.5,0,1,1
527,0,1,1
683,1,1,1
327,0,0,0
585.5,0,1,0
598.5,0,1,1
530.5,0,1,1
574,0,1,1
560,0,1,1
439,0,0,0
572.5,0,1,1
575.5,0,1,0
441.5,0,0,0
348,0,0,0
637.5,1,1,1
503,0,1,1
324,0,0,0
551,1,1,1
597,1,1,1
473,0,0,0
338,0,0,0
486.5,0,1,1
664.5,1,1,1
389.5,0,0,0
307,0,0,0
637.5,0,1,1
359.5,0,0,0
405.5,0,0,0
332,0,0,0
529.5,1,1,1
432.5,0,0,0
626,1,1,1
582.5,0,1,1
534,1,1,0
415,0,0,0
525,0,1,0
640.5,0,1,1
603,1,1,1
429,0,0,0
566.5,1,1,1
631.5,0,1,1
581,1,1,1
537,0,1,1
536.5,0,1,1
545,0,1,1
544,1,1,0
647.5,1,1,1
384.5,0,0,0
465,0,0,0
542.5,0,1,1
487,0,1,1
355.5,0,0,0
592,1,1,1
496.5,1,1,1
599.5,0,1,1
542,1,1,1
590,1,1,0
576,1,1,1
525,0,1,0
561.5,1,1,1
512,1,1,1
314,0,0,0
416,0,0,0
599.5,0,1,1
441.5,0,0,0
552.5,0,1,1
638.5,0,1,1
397.5,0,0,0
591.5,0,1,1
496,1,1,0
606,1,1,1
496,0,1,1
534,1,1,1
382,0,0,0
529.5,1,1,1
588.5,1,1,1
495,0,1,1
434.5,1,0,0
509.5,1,1,1
424.5,0,0,0
501.5,0,1,1
354.5,0,0,0
658.5,1,1,1
631,1,1,1
517,0,1,1
332,0,0,0
410.5,0,0,0
567,1,1,1
491.5,1,1,1
498.5,0,1,1
403.5,0,0,0
597.5,1,1,1
599,1,1,0
619.5,0,1,1
467.5,0,0,0
452.5,0,0,0
621,1,1,1
547.5,0,1,1
487.5,0,1,1
660.5,1,1,1
611,1,1,1
594,0,1,0
554,0,1,0
585.5,0,1,0
548.5,0,1,1
477.5,0,1,1
646,1,1,1
638.5,1,1,1
567.5,0,1,0
545,0,1,1
552.5,0,1,1
565.5,0,1,1
398,0,0,0
499,1,1,1
593,1,1,1
412.5,1,0,0
521,0,1,1
550.5,1,1,1
423,0,0,0
646,1,1,1
589.5,0,1,1
339.5,0,0,0
579.5,1,1,0
573.5,1,1,0
558.5,0,1,1
607.5,1,1,1
461.5,0,0,0
548,0,1,1
536,0,1,1
548.5,0,1,1
409.5,0,0,0
433.5,0,0,0
371,0,0,0
384.5,0,0,0
302,0,0,0
421.5,0,0,0
427,0,0,0
555,1,1,0
611,1,1,1
628,0,1,1
471.5,0,0,0
483.5,1,1,1
622,1,1,1
466,0,0,0
605,1,1,1
611.5,1,1,0
529.5,1,1,1
639.5,0,1,1
654.5,1,1,1
452,0,0,0
653.5,0,1,1
437.5,0,0,0
552.5,1,1,1
447,1,0,0
661.5,1,1,1
518,0,1,1
558.5,1,1,1
514.5,0,1,1
529.5,1,1,0
379.5,0,0,0
511.5,1,1,1
573.5,0,1,0
466,0,0,0
388.5,0,0,0
553,0,1,1
472,1,0,0
607,1,1,1
396.5,0,0,0
574.5,0,1,1
442,0,0,0
436.5,0,0,0
332,0,0,0
418.5,0,0,0
486,0,1,1
475.5,0,1,1
530,0,1,1
549.5,1,1,1
664,1,1,0
539,1,1,0
591.5,1,1,0
454.5,0,0,0
490,1,1,1
478.5,0,1,1
541,0,1,1
501,1,1,0
404.5,0,0,0
462.5,0,0,0
595,1,1,1
396.5,0,0,0
589,1,1,1
605,0,1,1
386,1,0,0
419.5,0,0,0
469,0,0,0
517,1,1,1
513.5,1,1,1
475,1,1,1
419.5,0,0,0
636,0,1,1
458,0,0,0
463,0,0,0
519,0,1,1
618,1,1,1
627,1,1,1
464.5,0,0,0
480,1,1,0
526.5,0,1,1
462,0,0,0
462.5,0,0,0
459,0,0,0
473,1,0,0
611,1,1,1
649,1,1,0
487.5,0,1,1
454.5,0,0,0
336,0,0,0
611,1,1,1
556,0,1,1
535.5,0,1,1
599.5,0,1,1
515.5,0,1,1
308.5,0,0,0
617.5,0,1,0
405.5,0,0,0
514.5,0,1,0
529.5,1,1,1
458.5,0,0,0
507,0,1,0
509.5,1,1,1
524,1,1,1
574,1,1,1
390.5,0,0,0
524,1,1,1
609.5,0,1,1
527,0,1,1
564,0,1,0
546,0,1,1
473,0,0,0
644.5,1,1,0
643.5,1,1,1
538.5,0,1,1
416,0,0,0
507,1,1,1
442.5,0,0,0
675,1,1,1
563,1,1,1
469,0,0,0
473,0,0,0
344.5,0,0,0
376,0,0,0
419.5,0,0,0
662.5,1,1,1
416,0,0,0
447,0,0,0
466.5,0,0,0
474.5,0,0,0
442,0,0,0
327,1,0,0
463,0,0,0
448.5,1,0,0
507,0,1,1
482,1,1,0
650,1,1,1
446,1,0,0
648.5,1,1,1
473,1,0,0
562.5,1,1,1
561,0,1,1
567.5,1,1,0
509.5,1,1,1
541,0,1,0
550,0,1,1
483.5,0,1,1
584,0,1,1
385,0,0,0
444,0,0,0
670,1,1,1
472.5,1,0,0
465.5,1,0,0
457,0,0,0
467.5,0,0,0
510,1,1,0
570,0,1,1
505,0,1,0
448.5,0,0,0
568.5,0,1,1
527.5,0,1,1
635,1,1,1
421,1,0,0
444.5,0,0,0
477.5,0,1,0
590.5,0,1,1
579,1,1,1
387.5,0,0,0
422.5,0,0,0
574.5,1,1,1
409.5,0,0,0
470.5,0,0,0
550,1,1,1
462.5,0,0,0
566.5,1,1,1
549.5,0,1,1
502,0,1,0
321.5,0,0,0
471,0,0,0
482.5,0,1,0
590.5,1,1,1
603.5,1,1,1
456.5,0,0,0
561.5,1,1,1
587.5,1,1,1
647,1,1,1
519.5,0,1,0
487.5,0,1,1
521.5,0,1,1
320.5,0,0,0
460,0,0,0
619.5,1,1,1
553,1,1,1
478.5,0,1,0
493.5,1,1,1
554.5,1,1,0
623.5,0,1,0
468,0,0,0
639,1,1,0
405.5,0,0,0
407.5,0,0,0
412,0,0,0
431,1,0,0
491.5,0,1,1
511.5,0,1,1
482,1,1,1
536.5,0,1,1
676,1,1,1
533,1,1,0
485,1,1,0
368.5,0,0,0
529.5,1,1,1
469.5,0,0,0
569,1,1,1
677.5,1,1,0
454.5,0,0,0
534,0,1,0
620.5,1,1,0
480,0,1,1
583.5,1,1,0
303,0,0,0
495,0,1,1
512,1,1,1
574,1,1,1
481,0,1,1
556,1,1,1
440,1,0,0
548.5,0,1,1
675.5,1,1,0
565,1,1,1
675,1,1,1
573.5,0,1,1
616.5,1,1,1
547.5,0,1,1
519.5,1,1,0
663.5,0,1,1
529,1,1,1
554,0,1,1
490.5,0,1,1
379.5,0,0,0
580.5,1,1,1
565.5,0,1,1
515,0,1,1
542.5,0,1,1
433.5,0,0,0
574.5,0,1,1
591,1,1,1
448.5,0,0,0
636,1,1,1
607.5,1,1,1
453,0,0,0
331.5,0,0,0
500,1,1,0
525,0,1,1
466,0,0,0
392,0,0,0
592,1,1,1
516.5,1,1,1
481.5,0,1,1
591,0,1,1
550,0,1,1
527.5,1,1,0
464,0,0,0
671,1,1,1
509.5,0,1,1
550.5,1,1,1
401,0,0,0
644.5,0,1,1
469,0,0,0
565.5,1,1,0
551,1,1,0
625.5,1,1,1
588,1,1,1
553,0,1,0
603,0,1,1
626.5,0,1,1
592,1,1,1
571,0,1,1
559.5,1,1,1
667,0,1,1
586,1,1,0
625,1,1,0
652,1,1,0
612.5,1,1,1
590.5,0,1,1
464,0,0,0
457,0,0,0
596.5,0,1,1
552,0,1,1
552.5,0,1,1
604,0,1,1
620.5,1,1,1
521,1,1,1
559.5,0,1,1
644,1,1,1
451.5,0,0,0
447,0,0,0
576.5,0,1,1
618.5,1,1,1
584,1,1,1
503,0,1,1
518.5,0,1,1
466.5,0,0,0
533,1,1,1
585,0,1,0
480,0,1,1
441,0,0,0
500,0,1,1
550.5,0,1,1
585,1,1,1
533.5,1,1,1
375.5,0,0,0
518,1,1,1
561,1,1,0
526.5,1,1,1
442.5,0,0,0
340,0,0,0
627.5,1,1,0
599,1,1,1
632.5,1,1,0
515,0,1,1
653.5,1,1,0
514,0,1,1
409.5,0,0,0
441,0,0,0
354.5,0,0,0
602.5,1,1,1
463,0,0,0
615.5,1,1,1
443.5,1,0,0
592.5,1,1,1
650,0,1,1
565,1,1,1
586,0,1,1
528,1,1,0
462,1,0,0
605,1,1,1
538.5,1,1,1
638,1,1,1
574,1,1,0
638.5,0,1,1
552.5,1,1,1
691.5,1,1,1
688,1,1,1
635.5,1,1,1
444,0,0,0
502,0,1,1
454,0,0,0
364,1,0,0
584.5,0,1,1
341,0,0,0
448.5,0,0,0
473,0,0,0
478,0,1,1
542,0,1,1
540.5,0,1,1
332,0,0,0
494,0,1,1
328,1,0,0
550.5,0,1,1
499.5,0,1,1
